t	Theta Leapfrog	Energy 
62.21	-0.000535868	1.00348e-06
62.22	0.000750343	7.66806e-07
62.23	-0.000555572	9.99782e-07
62.24	0.00077635	7.80853e-07
62.25	-0.000575157	9.95826e-07
62.26	0.000802125	7.94999e-07
62.27	-0.000594616	9.91621e-07
62.28	0.000827657	8.09225e-07
62.29	-0.000613939	9.8718e-07
62.3	0.000852935	8.23514e-07
62.31	-0.000633117	9.82513e-07
62.32	0.000877948	8.37846e-07
62.33	-0.000652142	9.77632e-07
62.34	0.000902687	8.52203e-07
62.35	-0.000671006	9.72549e-07
62.36	0.00092714	8.66567e-07
62.37	-0.000689698	9.67276e-07
62.38	0.000951296	8.80919e-07
62.39	-0.000708212	9.61826e-07
62.4	0.000975147	8.9524e-07
62.41	-0.000726537	9.56211e-07
62.42	0.00099868	9.09512e-07
62.43	-0.000744667	9.50444e-07
62.44	0.00102189	9.23717e-07
62.45	-0.000762591	9.44539e-07
62.46	0.00104476	9.37836e-07
62.47	-0.000780301	9.3851e-07
62.48	0.00106728	9.51851e-07
62.49	-0.00079779	9.3237e-07
62.5	0.00108944	9.65744e-07
62.51	-0.000815048	9.26132e-07
62.52	0.00111124	9.79497e-07
62.53	-0.000832067	9.19812e-07
62.54	0.00113267	9.93093e-07
62.55	-0.000848839	9.13423e-07
62.56	0.0011537	1.00651e-06
62.57	-0.000865356	9.0698e-07
62.58	0.00117434	1.01974e-06
62.59	-0.000881609	9.00497e-07
62.6	0.00119458	1.03277e-06
62.61	-0.00089759	8.93988e-07
62.62	0.0012144	1.04556e-06
62.63	-0.000913292	8.87469e-07
62.64	0.0012338	1.05812e-06
62.65	-0.000928706	8.80953e-07
62.66	0.00125277	1.07042e-06
62.67	-0.000943824	8.74457e-07
62.68	0.00127129	1.08245e-06
62.69	-0.000958639	8.67993e-07
62.7	0.00128937	1.09419e-06
62.71	-0.000973143	8.61577e-07
62.72	0.00130699	1.10563e-06
62.73	-0.000987328	8.55224e-07
62.74	0.00132415	1.11676e-06
62.75	-0.00100119	8.48947e-07
62.76	0.00134083	1.12756e-06
62.77	-0.00101471	8.42762e-07
62.78	0.00135702	1.13802e-06
62.79	-0.0010279	8.36682e-07
62.8	0.00137273	1.14813e-06
62.81	-0.00104073	8.30722e-07
62.82	0.00138794	1.15788e-06
62.83	-0.00105321	8.24895e-07
62.84	0.00140264	1.16725e-06
62.85	-0.00106533	8.19216e-07
62.86	0.00141684	1.17624e-06
62.87	-0.00107708	8.13699e-07
62.88	0.00143051	1.18483e-06
62.89	-0.00108845	8.08356e-07
62.9	0.00144365	1.19302e-06
62.91	-0.00109944	8.03201e-07
62.92	0.00145626	1.2008e-06
62.93	-0.00111004	7.98246e-07
62.94	0.00146834	1.20816e-06
62.95	-0.00112024	7.93505e-07
62.96	0.00147986	1.2151e-06
62.97	-0.00113004	7.8899e-07
62.98	0.00149083	1.2216e-06
62.99	-0.00113944	7.84713e-07
63	0.00150125	1.22767e-06
63.01	-0.00114842	7.80686e-07
63.02	0.0015111	1.2333e-06
63.03	-0.00115698	7.7692e-07
63.04	0.00152037	1.23848e-06
63.05	-0.00116511	7.73426e-07
63.06	0.00152908	1.24321e-06
63.07	-0.00117282	7.70215e-07
63.08	0.0015372	1.24749e-06
63.09	-0.00118008	7.67297e-07
63.1	0.00154474	1.25132e-06
63.11	-0.00118691	7.64682e-07
63.12	0.00155168	1.2547e-06
63.13	-0.00119328	7.62379e-07
63.14	0.00155803	1.25763e-06
63.15	-0.00119921	7.60399e-07
63.16	0.00156378	1.2601e-06
63.17	-0.00120468	7.58749e-07
63.18	0.00156893	1.26212e-06
63.19	-0.00120969	7.57437e-07
63.2	0.00157347	1.2637e-06
63.21	-0.00121423	7.56471e-07
63.22	0.0015774	1.26482e-06
63.23	-0.0012183	7.55858e-07
63.24	0.00158072	1.26551e-06
63.25	-0.0012219	7.55606e-07
63.26	0.00158341	1.26576e-06
63.27	-0.00122502	7.55719e-07
63.28	0.00158549	1.26559e-06
63.29	-0.00122766	7.56205e-07
63.3	0.00158694	1.26498e-06
63.31	-0.00122981	7.57068e-07
63.32	0.00158776	1.26396e-06
63.33	-0.00123147	7.58313e-07
63.34	0.00158796	1.26253e-06
63.35	-0.00123265	7.59944e-07
63.36	0.00158753	1.2607e-06
63.37	-0.00123332	7.61964e-07
63.38	0.00158646	1.25847e-06
63.39	-0.0012335	7.64377e-07
63.4	0.00158476	1.25587e-06
63.41	-0.00123318	7.67186e-07
63.42	0.00158243	1.25289e-06
63.43	-0.00123236	7.70391e-07
63.44	0.00157946	1.24955e-06
63.45	-0.00123103	7.73995e-07
63.46	0.00157585	1.24586e-06
63.47	-0.0012292	7.77999e-07
63.48	0.0015716	1.24183e-06
63.49	-0.00122686	7.82403e-07
63.5	0.00156672	1.23748e-06
63.51	-0.001224	7.87206e-07
63.52	0.0015612	1.23282e-06
63.53	-0.00122064	7.92408e-07
63.54	0.00155504	1.22787e-06
63.55	-0.00121676	7.98008e-07
63.56	0.00154824	1.22264e-06
63.57	-0.00121237	8.04003e-07
63.58	0.00154081	1.21714e-06
63.59	-0.00120746	8.10392e-07
63.6	0.00153274	1.21139e-06
63.61	-0.00120204	8.17171e-07
63.62	0.00152403	1.2054e-06
63.63	-0.0011961	8.24336e-07
63.64	0.00151469	1.1992e-06
63.65	-0.00118965	8.31884e-07
63.66	0.00150472	1.1928e-06
63.67	-0.00118268	8.39811e-07
63.68	0.00149413	1.18622e-06
63.69	-0.0011752	8.4811e-07
63.7	0.0014829	1.17948e-06
63.71	-0.0011672	8.56777e-07
63.72	0.00147105	1.17259e-06
63.73	-0.00115869	8.65805e-07
63.74	0.00145857	1.16557e-06
63.75	-0.00114966	8.75188e-07
63.76	0.00144548	1.15845e-06
63.77	-0.00114012	8.84918e-07
63.78	0.00143177	1.15123e-06
63.79	-0.00113007	8.94988e-07
63.8	0.00141744	1.14395e-06
63.81	-0.00111951	9.05391e-07
63.82	0.00140251	1.13661e-06
63.83	-0.00110844	9.16116e-07
63.84	0.00138697	1.12925e-06
63.85	-0.00109687	9.27157e-07
63.86	0.00137083	1.12187e-06
63.87	-0.00108479	9.38502e-07
63.88	0.0013541	1.1145e-06
63.89	-0.00107222	9.50143e-07
63.9	0.00133677	1.10716e-06
63.91	-0.00105914	9.62069e-07
63.92	0.00131885	1.09987e-06
63.93	-0.00104557	9.74269e-07
63.94	0.00130036	1.09265e-06
63.95	-0.00103151	9.86734e-07
63.96	0.00128128	1.08552e-06
63.97	-0.00101696	9.9945e-07
63.98	0.00126164	1.07849e-06
63.99	-0.00100192	1.01241e-06
64	0.00124143	1.07159e-06
64.01	-0.000986405	1.02559e-06
64.02	0.00122066	1.06484e-06
64.03	-0.000970409	1.039e-06
64.04	0.00119934	1.05826e-06
64.05	-0.00095394	1.0526e-06
64.06	0.00117748	1.05186e-06
64.07	-0.000937001	1.0664e-06
64.08	0.00115508	1.04567e-06
64.09	-0.000919599	1.08037e-06
64.1	0.00113214	1.0397e-06
64.11	-0.000901736	1.09451e-06
64.12	0.00110868	1.03397e-06
64.13	-0.000883419	1.10881e-06
64.14	0.0010847	1.0285e-06
64.15	-0.000864653	1.12323e-06
64.16	0.00106022	1.02331e-06
64.17	-0.000845443	1.13779e-06
64.18	0.00103523	1.01841e-06
64.19	-0.000825795	1.15245e-06
64.2	0.00100975	1.01382e-06
64.21	-0.000805715	1.1672e-06
64.22	0.000983789	1.00956e-06
64.23	-0.000785209	1.18204e-06
64.24	0.00095735	1.00565e-06
64.25	-0.000764282	1.19694e-06
64.26	0.000930445	1.00209e-06
64.27	-0.000742943	1.2119e-06
64.28	0.000903082	9.98902e-07
64.29	-0.000721197	1.22689e-06
64.3	0.000875271	9.96103e-07
64.31	-0.000699051	1.24191e-06
64.32	0.000847021	9.93706e-07
64.33	-0.000676512	1.25693e-06
64.34	0.000818342	9.91723e-07
64.35	-0.000653588	1.27195e-06
64.36	0.000789244	9.90166e-07
64.37	-0.000630286	1.28695e-06
64.38	0.000759737	9.89047e-07
64.39	-0.000606615	1.30191e-06
64.4	0.000729832	9.88376e-07
64.41	-0.00058258	1.31682e-06
64.42	0.000699538	9.88166e-07
64.43	-0.000558192	1.33166e-06
64.44	0.000668868	9.88424e-07
64.45	-0.000533458	1.34643e-06
64.46	0.00063783	9.89159e-07
64.47	-0.000508386	1.36111e-06
64.48	0.000606437	9.90381e-07
64.49	-0.000482985	1.37568e-06
64.5	0.000574701	9.92096e-07
64.51	-0.000457264	1.39013e-06
64.52	0.000542631	9.94311e-07
64.53	-0.000431232	1.40444e-06
64.54	0.00051024	9.97031e-07
64.55	-0.000404898	1.41861e-06
64.56	0.00047754	1.00026e-06
64.57	-0.000378271	1.43261e-06
64.58	0.000444542	1.00401e-06
64.59	-0.000351361	1.44645e-06
64.6	0.000411259	1.00827e-06
64.61	-0.000324177	1.4601e-06
64.62	0.000377702	1.01305e-06
64.63	-0.000296729	1.47354e-06
64.64	0.000343885	1.01836e-06
64.65	-0.000269028	1.48678e-06
64.66	0.000309819	1.02419e-06
64.67	-0.000241082	1.4998e-06
64.68	0.000275517	1.03054e-06
64.69	-0.000212903	1.51258e-06
64.7	0.000240993	1.03742e-06
64.71	-0.0001845	1.52512e-06
64.72	0.000206259	1.04481e-06
64.73	-0.000155885	1.5374e-06
64.74	0.000171327	1.05272e-06
64.75	-0.000127068	1.54942e-06
64.76	0.000136212	1.06115e-06
64.77	-9.80591e-05	1.56116e-06
64.78	0.000100927	1.07009e-06
64.79	-6.88701e-05	1.57261e-06
64.8	6.54837e-05	1.07953e-06
64.81	-3.95118e-05	1.58377e-06
64.82	2.98973e-05	1.08947e-06
64.83	-9.99535e-06	1.59463e-06
64.84	-5.81915e-06	1.09991e-06
64.85	1.9668e-05	1.60518e-06
64.86	-4.16519e-05	1.11083e-06
64.87	4.94667e-05	1.61541e-06
64.88	-7.75872e-05	1.12222e-06
64.89	7.93895e-05	1.62531e-06
64.9	-0.000113611	1.13409e-06
64.91	0.000109425	1.63488e-06
64.92	-0.00014971	1.14641e-06
64.93	0.00013956	1.64411e-06
64.94	-0.000185869	1.15917e-06
64.95	0.000169785	1.65299e-06
64.96	-0.000222075	1.17238e-06
64.97	0.000200086	1.66153e-06
64.98	-0.000258313	1.18601e-06
64.99	0.000230452	1.66971e-06
65	-0.00029457	1.20004e-06
65.01	0.000260872	1.67753e-06
65.02	-0.00033083	1.21448e-06
65.03	0.000291332	1.68499e-06
65.04	-0.00036708	1.2293e-06
65.05	0.00032182	1.69209e-06
65.06	-0.000403305	1.24448e-06
65.07	0.000352324	1.69881e-06
65.08	-0.00043949	1.26002e-06
65.09	0.000382833	1.70516e-06
65.1	-0.000475622	1.2759e-06
65.11	0.000413332	1.71115e-06
65.12	-0.000511685	1.2921e-06
65.13	0.000443811	1.71676e-06
65.14	-0.000547666	1.30859e-06
65.15	0.000474256	1.72199e-06
65.16	-0.00058355	1.32538e-06
65.17	0.000504655	1.72685e-06
65.18	-0.000619321	1.34243e-06
65.19	0.000534995	1.73135e-06
65.2	-0.000654967	1.35973e-06
65.21	0.000565264	1.73546e-06
65.22	-0.000690471	1.37726e-06
65.23	0.000595448	1.73921e-06
65.24	-0.00072582	1.395e-06
65.25	0.000625536	1.7426e-06
65.26	-0.000760999	1.41293e-06
65.27	0.000655514	1.74562e-06
65.28	-0.000795994	1.43103e-06
65.29	0.00068537	1.74828e-06
65.3	-0.000830789	1.44929e-06
65.31	0.000715092	1.75058e-06
65.32	-0.000865371	1.46767e-06
65.33	0.000744665	1.75253e-06
65.34	-0.000899725	1.48616e-06
65.35	0.000774078	1.75413e-06
65.36	-0.000933837	1.50473e-06
65.37	0.000803318	1.7554e-06
65.38	-0.000967693	1.52337e-06
65.39	0.000832372	1.75632e-06
65.4	-0.00100128	1.54206e-06
65.41	0.000861227	1.75692e-06
65.42	-0.00103458	1.56077e-06
65.43	0.000889871	1.7572e-06
65.44	-0.00106758	1.57948e-06
65.45	0.000918291	1.75717e-06
65.46	-0.00110026	1.59817e-06
65.47	0.000946474	1.75683e-06
65.48	-0.00113262	1.61682e-06
65.49	0.000974409	1.75619e-06
65.5	-0.00116464	1.63541e-06
65.51	0.00100208	1.75527e-06
65.52	-0.0011963	1.65391e-06
65.53	0.00102948	1.75406e-06
65.54	-0.0012276	1.67231e-06
65.55	0.00105659	1.75259e-06
65.56	-0.00125851	1.69058e-06
65.57	0.0010834	1.75086e-06
65.58	-0.00128903	1.70871e-06
65.59	0.00110991	1.74889e-06
65.6	-0.00131913	1.72666e-06
65.61	0.00113608	1.74668e-06
65.62	-0.00134881	1.74443e-06
65.63	0.00116193	1.74424e-06
65.64	-0.00137806	1.76199e-06
65.65	0.00118742	1.7416e-06
65.66	-0.00140686	1.77932e-06
65.67	0.00121256	1.73875e-06
65.68	-0.00143519	1.7964e-06
65.69	0.00123732	1.73571e-06
65.7	-0.00146305	1.81322e-06
65.71	0.0012617	1.7325e-06
65.72	-0.00149043	1.82975e-06
65.73	0.00128568	1.72913e-06
65.74	-0.0015173	1.84597e-06
65.75	0.00130926	1.72562e-06
65.76	-0.00154366	1.86188e-06
65.77	0.00133242	1.72197e-06
65.78	-0.00156949	1.87745e-06
65.79	0.00135515	1.71819e-06
65.8	-0.00159479	1.89267e-06
65.81	0.00137744	1.71432e-06
65.82	-0.00161954	1.90751e-06
65.83	0.00139927	1.71035e-06
65.84	-0.00164373	1.92197e-06
65.85	0.00142065	1.70631e-06
65.86	-0.00166734	1.93604e-06
65.87	0.00144155	1.7022e-06
65.88	-0.00169038	1.94968e-06
65.89	0.00146196	1.69805e-06
65.9	-0.00171282	1.96291e-06
65.91	0.00148188	1.69386e-06
65.92	-0.00173465	1.97569e-06
65.93	0.0015013	1.68966e-06
65.94	-0.00175587	1.98802e-06
65.95	0.0015202	1.68546e-06
65.96	-0.00177646	1.9999e-06
65.97	0.00153857	1.68127e-06
65.98	-0.00179641	2.0113e-06
65.99	0.00155641	1.67712e-06
66	-0.00181572	2.02222e-06
66.01	0.0015737	1.67301e-06
66.02	-0.00183437	2.03265e-06
66.03	0.00159044	1.66895e-06
66.04	-0.00185235	2.04258e-06
66.05	0.00160662	1.66498e-06
66.06	-0.00186965	2.05202e-06
66.07	0.00162222	1.66109e-06
66.08	-0.00188628	2.06094e-06
66.09	0.00163723	1.65732e-06
66.1	-0.0019022	2.06935e-06
66.11	0.00165166	1.65366e-06
66.12	-0.00191742	2.07724e-06
66.13	0.00166549	1.65014e-06
66.14	-0.00193194	2.08461e-06
66.15	0.00167871	1.64678e-06
66.16	-0.00194573	2.09145e-06
66.17	0.00169131	1.64358e-06
66.18	-0.00195879	2.09778e-06
66.19	0.00170329	1.64056e-06
66.2	-0.00197112	2.10357e-06
66.21	0.00171463	1.63774e-06
66.22	-0.0019827	2.10885e-06
66.23	0.00172534	1.63513e-06
66.24	-0.00199354	2.1136e-06
66.25	0.0017354	1.63275e-06
66.26	-0.00200362	2.11783e-06
66.27	0.00174481	1.6306e-06
66.28	-0.00201293	2.12154e-06
66.29	0.00175355	1.62871e-06
66.3	-0.00202147	2.12474e-06
66.31	0.00176163	1.62708e-06
66.32	-0.00202924	2.12744e-06
66.33	0.00176903	1.62573e-06
66.34	-0.00203622	2.12963e-06
66.35	0.00177576	1.62467e-06
66.36	-0.00204242	2.13133e-06
66.37	0.0017818	1.62391e-06
66.38	-0.00204783	2.13255e-06
66.39	0.00178715	1.62347e-06
66.4	-0.00205243	2.13329e-06
66.41	0.0017918	1.62336e-06
66.42	-0.00205624	2.13356e-06
66.43	0.00179575	1.62359e-06
66.44	-0.00205924	2.13338e-06
66.45	0.00179899	1.62416e-06
66.46	-0.00206142	2.13275e-06
66.47	0.00180152	1.6251e-06
66.48	-0.0020628	2.13169e-06
66.49	0.00180334	1.62641e-06
66.5	-0.00206335	2.13022e-06
66.51	0.00180444	1.62809e-06
66.52	-0.00206308	2.12833e-06
66.53	0.00180482	1.63017e-06
66.54	-0.00206199	2.12606e-06
66.55	0.00180447	1.63264e-06
66.56	-0.00206008	2.12342e-06
66.57	0.00180339	1.63552e-06
66.58	-0.00205733	2.12042e-06
66.59	0.00180158	1.63881e-06
66.6	-0.00205376	2.11707e-06
66.61	0.00179903	1.64252e-06
66.62	-0.00204935	2.11341e-06
66.63	0.00179574	1.64666e-06
66.64	-0.00204411	2.10944e-06
66.65	0.00179172	1.65123e-06
66.66	-0.00203804	2.10518e-06
66.67	0.00178696	1.65624e-06
66.68	-0.00203113	2.10066e-06
66.69	0.00178145	1.6617e-06
66.7	-0.00202339	2.09589e-06
66.71	0.0017752	1.6676e-06
66.72	-0.00201482	2.0909e-06
66.73	0.0017682	1.67396e-06
66.74	-0.00200541	2.08571e-06
66.75	0.00176046	1.68077e-06
66.76	-0.00199516	2.08033e-06
66.77	0.00175198	1.68804e-06
66.78	-0.00198409	2.07479e-06
66.79	0.00174275	1.69577e-06
66.8	-0.00197218	2.06912e-06
66.81	0.00173278	1.70396e-06
66.82	-0.00195945	2.06333e-06
66.83	0.00172206	1.71262e-06
66.84	-0.00194589	2.05745e-06
66.85	0.0017106	1.72174e-06
66.86	-0.0019315	2.05151e-06
66.87	0.00169839	1.73132e-06
66.88	-0.0019163	2.04552e-06
66.89	0.00168545	1.74136e-06
66.9	-0.00190027	2.03951e-06
66.91	0.00167177	1.75187e-06
66.92	-0.00188343	2.03351e-06
66.93	0.00165735	1.76284e-06
66.94	-0.00186578	2.02753e-06
66.95	0.0016422	1.77426e-06
66.96	-0.00184732	2.02161e-06
66.97	0.00162631	1.78614e-06
66.98	-0.00182806	2.01577e-06
66.99	0.0016097	1.79847e-06
67	-0.001808	2.01002e-06
67.01	0.00159237	1.81124e-06
67.02	-0.00178715	2.00441e-06
67.03	0.00157432	1.82446e-06
67.04	-0.00176552	1.99894e-06
67.05	0.00155554	1.83811e-06
67.06	-0.0017431	1.99366e-06
67.07	0.00153606	1.85219e-06
67.08	-0.0017199	1.98857e-06
67.09	0.00151587	1.86669e-06
67.1	-0.00169594	1.9837e-06
67.11	0.00149498	1.88161e-06
67.12	-0.00167122	1.97908e-06
67.13	0.00147339	1.89694e-06
67.14	-0.00164574	1.97473e-06
67.15	0.00145111	1.91267e-06
67.16	-0.00161951	1.97067e-06
67.17	0.00142815	1.92879e-06
67.18	-0.00159254	1.96693e-06
67.19	0.0014045	1.94529e-06
67.2	-0.00156485	1.96353e-06
67.21	0.00138018	1.96217e-06
67.22	-0.00153642	1.96048e-06
67.23	0.0013552	1.97941e-06
67.24	-0.00150729	1.95782e-06
67.25	0.00132956	1.99699e-06
67.26	-0.00147745	1.95556e-06
67.27	0.00130327	2.01492e-06
67.28	-0.00144691	1.95372e-06
67.29	0.00127633	2.03318e-06
67.3	-0.00141569	1.95233e-06
67.31	0.00124876	2.05175e-06
67.32	-0.00138379	1.95139e-06
67.33	0.00122056	2.07063e-06
67.34	-0.00135122	1.95094e-06
67.35	0.00119174	2.0898e-06
67.36	-0.001318	1.95098e-06
67.37	0.00116232	2.10925e-06
67.38	-0.00128413	1.95153e-06
67.39	0.00113229	2.12896e-06
67.4	-0.00124963	1.95262e-06
67.41	0.00110167	2.14892e-06
67.42	-0.0012145	1.95425e-06
67.43	0.00107047	2.16912e-06
67.44	-0.00117877	1.95645e-06
67.45	0.0010387	2.18954e-06
67.46	-0.00114244	1.95922e-06
67.47	0.00100637	2.21016e-06
67.48	-0.00110552	1.96257e-06
67.49	0.000973489	2.23098e-06
67.5	-0.00106802	1.96653e-06
67.51	0.000940068	2.25197e-06
67.52	-0.00102997	1.97109e-06
67.53	0.000906119	2.27312e-06
67.54	-0.00099137	1.97628e-06
67.55	0.000871653	2.29441e-06
67.56	-0.000952234	1.9821e-06
67.57	0.000836682	2.31583e-06
67.58	-0.000912577	1.98855e-06
67.59	0.000801218	2.33736e-06
67.6	-0.000872414	1.99566e-06
67.61	0.000765272	2.35899e-06
67.62	-0.000831757	2.00341e-06
67.63	0.000728858	2.38069e-06
67.64	-0.000790623	2.01182e-06
67.65	0.000691988	2.40245e-06
67.66	-0.000749024	2.0209e-06
67.67	0.000654674	2.42426e-06
67.68	-0.000706977	2.03063e-06
67.69	0.000616931	2.4461e-06
67.7	-0.000664496	2.04104e-06
67.71	0.00057877	2.46794e-06
67.72	-0.000621597	2.05211e-06
67.73	0.000540207	2.48978e-06
67.74	-0.000578294	2.06385e-06
67.75	0.000501254	2.51159e-06
67.76	-0.000534605	2.07626e-06
67.77	0.000461926	2.53336e-06
67.78	-0.000490544	2.08934e-06
67.79	0.000422237	2.55507e-06
67.8	-0.000446129	2.10307e-06
67.81	0.000382202	2.57671e-06
67.82	-0.000401374	2.11746e-06
67.83	0.000341834	2.59826e-06
67.84	-0.000356298	2.13251e-06
67.85	0.00030115	2.61969e-06
67.86	-0.000310917	2.1482e-06
67.87	0.000260163	2.641e-06
67.88	-0.000265247	2.16452e-06
67.89	0.00021889	2.66217e-06
67.9	-0.000219306	2.18148e-06
67.91	0.000177346	2.68318e-06
67.92	-0.000173111	2.19906e-06
67.93	0.000135545	2.70402e-06
67.94	-0.00012668	2.21725e-06
67.95	9.35051e-05	2.72467e-06
67.96	-8.00296e-05	2.23603e-06
67.97	5.12409e-05	2.74511e-06
67.98	-3.31784e-05	2.2554e-06
67.99	8.76884e-06	2.76533e-06
68	1.3856e-05	2.27534e-06
68.01	-3.38949e-05	2.78531e-06
68.02	6.10555e-05	2.29584e-06
68.03	-7.67339e-05	2.80505e-06
68.04	0.000108402	2.31687e-06
68.05	-0.000119732	2.82452e-06
68.06	0.000155877	2.33844e-06
68.07	-0.000162871	2.84371e-06
68.08	0.000203462	2.36051e-06
68.09	-0.000206136	2.86261e-06
68.1	0.000251139	2.38307e-06
68.11	-0.000249509	2.8812e-06
68.12	0.000298889	2.4061e-06
68.13	-0.000292974	2.89948e-06
68.14	0.000346693	2.42958e-06
68.15	-0.000336512	2.91742e-06
68.16	0.000394533	2.45349e-06
68.17	-0.000380107	2.93502e-06
68.18	0.000442389	2.47781e-06
68.19	-0.000423741	2.95227e-06
68.2	0.000490243	2.50252e-06
68.21	-0.000467398	2.96916e-06
68.22	0.000538076	2.52759e-06
68.23	-0.000511059	2.98567e-06
68.24	0.000585868	2.553e-06
68.25	-0.000554706	3.00179e-06
68.26	0.0006336	2.57873e-06
68.27	-0.000598323	3.01752e-06
68.28	0.000681253	2.60475e-06
68.29	-0.000641891	3.03284e-06
68.3	0.000728808	2.63103e-06
68.31	-0.000685392	3.04776e-06
68.32	0.000776245	2.65756e-06
68.33	-0.000728809	3.06226e-06
68.34	0.000823546	2.6843e-06
68.35	-0.000772123	3.07633e-06
68.36	0.00087069	2.71124e-06
68.37	-0.000815318	3.08997e-06
68.38	0.000917659	2.73833e-06
68.39	-0.000858374	3.10317e-06
68.4	0.000964433	2.76556e-06
68.41	-0.000901273	3.11592e-06
68.42	0.00101099	2.79289e-06
68.43	-0.000943999	3.12823e-06
68.44	0.00105732	2.82031e-06
68.45	-0.000986532	3.14009e-06
68.46	0.00110339	2.84777e-06
68.47	-0.00102886	3.15149e-06
68.48	0.00114919	2.87527e-06
68.49	-0.00107095	3.16244e-06
68.5	0.0011947	2.90275e-06
68.51	-0.0011128	3.17293e-06
68.52	0.0012399	2.93021e-06
68.53	-0.00115438	3.18296e-06
68.54	0.00128477	2.95761e-06
68.55	-0.00119568	3.19252e-06
68.56	0.0013293	2.98491e-06
68.57	-0.00123669	3.20163e-06
68.58	0.00137345	3.01211e-06
68.59	-0.00127737	3.21028e-06
68.6	0.00141722	3.03915e-06
68.61	-0.00131772	3.21847e-06
68.62	0.00146058	3.06603e-06
68.63	-0.00135771	3.2262e-06
68.64	0.00150352	3.09271e-06
68.65	-0.00139733	3.23348e-06
68.66	0.00154601	3.11917e-06
68.67	-0.00143657	3.24032e-06
68.68	0.00158804	3.14537e-06
68.69	-0.00147539	3.24671e-06
68.7	0.0016296	3.17129e-06
68.71	-0.0015138	3.25266e-06
68.72	0.00167065	3.19691e-06
68.73	-0.00155176	3.25817e-06
68.74	0.00171119	3.22221e-06
68.75	-0.00158926	3.26326e-06
68.76	0.00175119	3.24714e-06
68.77	-0.00162629	3.26794e-06
68.78	0.00179064	3.2717e-06
68.79	-0.00166282	3.2722e-06
68.8	0.00182953	3.29586e-06
68.81	-0.00169885	3.27605e-06
68.82	0.00186782	3.31959e-06
68.83	-0.00173435	3.27952e-06
68.84	0.00190551	3.34288e-06
68.85	-0.0017693	3.2826e-06
68.86	0.00194257	3.36569e-06
68.87	-0.0018037	3.2853e-06
68.88	0.001979	3.38802e-06
68.89	-0.00183752	3.28765e-06
68.9	0.00201477	3.40984e-06
68.91	-0.00187075	3.28964e-06
68.92	0.00204987	3.43113e-06
68.93	-0.00190337	3.2913e-06
68.94	0.00208428	3.45188e-06
68.95	-0.00193537	3.29263e-06
68.96	0.00211798	3.47206e-06
68.97	-0.00196673	3.29365e-06
68.98	0.00215096	3.49166e-06
68.99	-0.00199743	3.29437e-06
69	0.0021832	3.51067e-06
69.01	-0.00202746	3.29481e-06
69.02	0.00221469	3.52906e-06
69.03	-0.00205681	3.29498e-06
69.04	0.00224541	3.54684e-06
69.05	-0.00208546	3.2949e-06
69.06	0.00227535	3.56398e-06
69.07	-0.00211339	3.29459e-06
69.08	0.00230449	3.58047e-06
69.09	-0.0021406	3.29405e-06
69.1	0.00233282	3.59631e-06
69.11	-0.00216706	3.29332e-06
69.12	0.00236032	3.61149e-06
69.13	-0.00219276	3.2924e-06
69.14	0.00238697	3.626e-06
69.15	-0.0022177	3.29132e-06
69.16	0.00241278	3.63982e-06
69.17	-0.00224185	3.29009e-06
69.18	0.00243771	3.65297e-06
69.19	-0.0022652	3.28873e-06
69.2	0.00246176	3.66543e-06
69.21	-0.00228775	3.28726e-06
69.22	0.00248492	3.67719e-06
69.23	-0.00230947	3.2857e-06
69.24	0.00250717	3.68827e-06
69.25	-0.00233036	3.28407e-06
69.26	0.0025285	3.69866e-06
69.27	-0.0023504	3.2824e-06
69.28	0.0025489	3.70836e-06
69.29	-0.00236958	3.28069e-06
69.3	0.00256836	3.71737e-06
69.31	-0.00238789	3.27898e-06
69.32	0.00258686	3.7257e-06
69.33	-0.00240532	3.27727e-06
69.34	0.0026044	3.73335e-06
69.35	-0.00242186	3.2756e-06
69.36	0.00262097	3.74033e-06
69.37	-0.00243749	3.27399e-06
69.38	0.00263654	3.74664e-06
69.39	-0.00245222	3.27245e-06
69.4	0.00265112	3.75229e-06
69.41	-0.00246602	3.271e-06
69.42	0.0026647	3.75731e-06
69.43	-0.00247888	3.26968e-06
69.44	0.00267726	3.76168e-06
69.45	-0.00249081	3.26849e-06
69.46	0.0026888	3.76544e-06
69.47	-0.00250179	3.26746e-06
69.48	0.00269931	3.76858e-06
69.49	-0.00251181	3.26662e-06
69.5	0.00270877	3.77113e-06
69.51	-0.00252086	3.26598e-06
69.52	0.00271719	3.77311e-06
69.53	-0.00252894	3.26556e-06
69.54	0.00272456	3.77452e-06
69.55	-0.00253603	3.2654e-06
69.56	0.00273086	3.7754e-06
69.57	-0.00254214	3.26549e-06
69.58	0.0027361	3.77575e-06
69.59	-0.00254724	3.26588e-06
69.6	0.00274026	3.7756e-06
69.61	-0.00255135	3.26657e-06
69.62	0.00274334	3.77497e-06
69.63	-0.00255445	3.2676e-06
69.64	0.00274534	3.77388e-06
69.65	-0.00255654	3.26897e-06
69.66	0.00274625	3.77236e-06
69.67	-0.0025576	3.27071e-06
69.68	0.00274606	3.77042e-06
69.69	-0.00255764	3.27284e-06
69.7	0.00274477	3.76811e-06
69.71	-0.00255666	3.27537e-06
69.72	0.00274239	3.76543e-06
69.73	-0.00255464	3.27834e-06
69.74	0.0027389	3.76243e-06
