t	Theta Euler	Energy
27.78	-0.00544427	2.31572e-05
27.79	-0.00548511	2.31266e-05
27.8	-0.00552531	2.30971e-05
27.81	-0.00556489	2.30685e-05
27.82	-0.00560384	2.30409e-05
27.83	-0.00564215	2.30143e-05
27.84	-0.00567983	2.29887e-05
27.85	-0.00571687	2.2964e-05
27.86	-0.00575326	2.29403e-05
27.87	-0.00578901	2.29174e-05
27.88	-0.00582411	2.28955e-05
27.89	-0.00585857	2.28745e-05
27.9	-0.00589237	2.28543e-05
27.91	-0.00592552	2.28351e-05
27.92	-0.00595801	2.28166e-05
27.93	-0.00598985	2.27991e-05
27.94	-0.00602103	2.27823e-05
27.95	-0.00605154	2.27663e-05
27.96	-0.00608139	2.27512e-05
27.97	-0.00611058	2.27368e-05
27.98	-0.0061391	2.27231e-05
27.99	-0.00616695	2.27103e-05
28	-0.00619414	2.26981e-05
28.01	-0.00622065	2.26866e-05
28.02	-0.00624649	2.26759e-05
28.03	-0.00627165	2.26658e-05
28.04	-0.00629614	2.26564e-05
28.05	-0.00631996	2.26477e-05
28.06	-0.0063431	2.26395e-05
28.07	-0.00636556	2.2632e-05
28.08	-0.00638734	2.2625e-05
28.09	-0.00640844	2.26187e-05
28.1	-0.00642885	2.26129e-05
28.11	-0.00644859	2.26076e-05
28.12	-0.00646765	2.26029e-05
28.13	-0.00648602	2.25986e-05
28.14	-0.00650371	2.25949e-05
28.15	-0.00652071	2.25916e-05
28.16	-0.00653703	2.25887e-05
28.17	-0.00655267	2.25863e-05
28.18	-0.00656762	2.25843e-05
28.19	-0.00658188	2.25827e-05
28.2	-0.00659546	2.25814e-05
28.21	-0.00660836	2.25805e-05
28.22	-0.00662057	2.258e-05
28.23	-0.00663209	2.25797e-05
28.24	-0.00664293	2.25798e-05
28.25	-0.00665308	2.25801e-05
28.26	-0.00666255	2.25807e-05
28.27	-0.00667134	2.25815e-05
28.28	-0.00667944	2.25826e-05
28.29	-0.00668686	2.25838e-05
28.3	-0.00669359	2.25853e-05
28.31	-0.00669964	2.25869e-05
28.32	-0.00670502	2.25886e-05
28.33	-0.00670971	2.25905e-05
28.34	-0.00671372	2.25925e-05
28.35	-0.00671705	2.25946e-05
28.36	-0.0067197	2.25968e-05
28.37	-0.00672168	2.2599e-05
28.38	-0.00672298	2.26012e-05
28.39	-0.00672361	2.26035e-05
28.4	-0.00672356	2.26057e-05
28.41	-0.00672284	2.2608e-05
28.42	-0.00672145	2.26102e-05
28.43	-0.00671939	2.26123e-05
28.44	-0.00671666	2.26144e-05
28.45	-0.00671327	2.26164e-05
28.46	-0.00670921	2.26183e-05
28.47	-0.00670449	2.262e-05
28.48	-0.0066991	2.26216e-05
28.49	-0.00669306	2.26231e-05
28.5	-0.00668636	2.26243e-05
28.51	-0.006679	2.26254e-05
28.52	-0.00667099	2.26263e-05
28.53	-0.00666232	2.26269e-05
28.54	-0.00665301	2.26274e-05
28.55	-0.00664305	2.26275e-05
28.56	-0.00663244	2.26274e-05
28.57	-0.0066212	2.2627e-05
28.58	-0.00660931	2.26262e-05
28.59	-0.00659678	2.26252e-05
28.6	-0.00658361	2.26238e-05
28.61	-0.00656982	2.26221e-05
28.62	-0.00655539	2.262e-05
28.63	-0.00654033	2.26176e-05
28.64	-0.00652465	2.26147e-05
28.65	-0.00650834	2.26114e-05
28.66	-0.00649142	2.26078e-05
28.67	-0.00647388	2.26036e-05
28.68	-0.00645572	2.25991e-05
28.69	-0.00643696	2.25941e-05
28.7	-0.00641758	2.25886e-05
28.71	-0.0063976	2.25826e-05
28.72	-0.00637702	2.25761e-05
28.73	-0.00635584	2.25692e-05
28.74	-0.00633407	2.25617e-05
28.75	-0.0063117	2.25536e-05
28.76	-0.00628874	2.25451e-05
28.77	-0.0062652	2.2536e-05
28.78	-0.00624108	2.25263e-05
28.79	-0.00621638	2.2516e-05
28.8	-0.0061911	2.25052e-05
28.81	-0.00616526	2.24938e-05
28.82	-0.00613884	2.24818e-05
28.83	-0.00611186	2.24691e-05
28.84	-0.00608433	2.24559e-05
28.85	-0.00605623	2.2442e-05
28.86	-0.00602759	2.24275e-05
28.87	-0.00599839	2.24124e-05
28.88	-0.00596865	2.23966e-05
28.89	-0.00593837	2.23802e-05
28.9	-0.00590756	2.23631e-05
28.91	-0.00587621	2.23453e-05
28.92	-0.00584433	2.23269e-05
28.93	-0.00581193	2.23077e-05
28.94	-0.00577901	2.22879e-05
28.95	-0.00574558	2.22675e-05
28.96	-0.00571163	2.22463e-05
28.97	-0.00567718	2.22244e-05
28.98	-0.00564223	2.22018e-05
28.99	-0.00560677	2.21785e-05
29	-0.00557083	2.21545e-05
29.01	-0.00553439	2.21298e-05
29.02	-0.00549747	2.21044e-05
29.03	-0.00546007	2.20782e-05
29.04	-0.0054222	2.20513e-05
29.05	-0.00538386	2.20238e-05
29.06	-0.00534505	2.19955e-05
29.07	-0.00530578	2.19664e-05
29.08	-0.00526605	2.19367e-05
29.09	-0.00522587	2.19062e-05
29.1	-0.00518525	2.1875e-05
29.11	-0.00514419	2.1843e-05
29.12	-0.00510269	2.18104e-05
29.13	-0.00506075	2.1777e-05
29.14	-0.00501839	2.17429e-05
29.15	-0.00497561	2.17081e-05
29.16	-0.00493242	2.16725e-05
29.17	-0.00488881	2.16363e-05
29.18	-0.0048448	2.15993e-05
29.19	-0.00480038	2.15616e-05
29.2	-0.00475557	2.15232e-05
29.21	-0.00471037	2.14841e-05
29.22	-0.00466478	2.14443e-05
29.23	-0.00461882	2.14038e-05
29.24	-0.00457248	2.13626e-05
29.25	-0.00452577	2.13208e-05
29.26	-0.0044787	2.12782e-05
29.27	-0.00443126	2.1235e-05
29.28	-0.00438348	2.1191e-05
29.29	-0.00433535	2.11464e-05
29.3	-0.00428687	2.11012e-05
29.31	-0.00423806	2.10553e-05
29.32	-0.00418892	2.10087e-05
29.33	-0.00413945	2.09615e-05
29.34	-0.00408966	2.09137e-05
29.35	-0.00403956	2.08652e-05
29.36	-0.00398915	2.08161e-05
29.37	-0.00393844	2.07664e-05
29.38	-0.00388743	2.07161e-05
29.39	-0.00383612	2.06652e-05
29.4	-0.00378453	2.06137e-05
29.41	-0.00373266	2.05616e-05
29.42	-0.00368052	2.05089e-05
29.43	-0.00362811	2.04557e-05
29.44	-0.00357543	2.04019e-05
29.45	-0.0035225	2.03476e-05
29.46	-0.00346931	2.02927e-05
29.47	-0.00341588	2.02373e-05
29.48	-0.00336221	2.01814e-05
29.49	-0.0033083	2.0125e-05
29.5	-0.00325417	2.00681e-05
29.51	-0.00319981	2.00108e-05
29.52	-0.00314524	1.99529e-05
29.53	-0.00309045	1.98946e-05
29.54	-0.00303546	1.98358e-05
29.55	-0.00298027	1.97766e-05
29.56	-0.00292489	1.9717e-05
29.57	-0.00286932	1.96569e-05
29.58	-0.00281357	1.95965e-05
29.59	-0.00275765	1.95356e-05
29.6	-0.00270155	1.94744e-05
29.61	-0.00264529	1.94128e-05
29.62	-0.00258888	1.93509e-05
29.63	-0.00253231	1.92886e-05
29.64	-0.0024756	1.9226e-05
29.65	-0.00241874	1.9163e-05
29.66	-0.00236176	1.90998e-05
29.67	-0.00230464	1.90362e-05
29.68	-0.0022474	1.89724e-05
29.69	-0.00219005	1.89083e-05
29.7	-0.00213259	1.8844e-05
29.71	-0.00207502	1.87794e-05
29.72	-0.00201735	1.87146e-05
29.73	-0.0019596	1.86496e-05
29.74	-0.00190175	1.85844e-05
29.75	-0.00184383	1.8519e-05
29.76	-0.00178583	1.84534e-05
29.77	-0.00172776	1.83877e-05
29.78	-0.00166963	1.83218e-05
29.79	-0.00161145	1.82558e-05
29.8	-0.00155321	1.81897e-05
29.81	-0.00149493	1.81235e-05
29.82	-0.00143661	1.80571e-05
29.83	-0.00137826	1.79907e-05
29.84	-0.00131988	1.79243e-05
29.85	-0.00126148	1.78578e-05
29.86	-0.00120306	1.77912e-05
29.87	-0.00114463	1.77247e-05
29.88	-0.00108621	1.76581e-05
29.89	-0.00102778	1.75915e-05
29.9	-0.000969362	1.7525e-05
29.91	-0.000910958	1.74585e-05
29.92	-0.000852574	1.7392e-05
29.93	-0.000794215	1.73256e-05
29.94	-0.000735888	1.72593e-05
29.95	-0.000677598	1.7193e-05
29.96	-0.000619351	1.71269e-05
29.97	-0.000561153	1.70608e-05
29.98	-0.00050301	1.69949e-05
29.99	-0.000444926	1.69292e-05
30	-0.000386909	1.68636e-05
30.01	-0.000328963	1.67981e-05
30.02	-0.000271094	1.67329e-05
30.03	-0.000213308	1.66678e-05
30.04	-0.00015561	1.66029e-05
30.05	-9.80069e-05	1.65382e-05
30.06	-4.05031e-05	1.64738e-05
30.07	1.68955e-05	1.64096e-05
30.08	7.41834e-05	1.63457e-05
30.09	0.000131355	1.6282e-05
30.1	0.000188405	1.62187e-05
30.11	0.000245327	1.61556e-05
30.12	0.000302117	1.60928e-05
30.13	0.000358769	1.60303e-05
30.14	0.000415277	1.59681e-05
30.15	0.000471637	1.59063e-05
30.16	0.000527842	1.58448e-05
30.17	0.000583888	1.57837e-05
30.18	0.000639768	1.5723e-05
30.19	0.000695479	1.56626e-05
30.2	0.000751014	1.56026e-05
30.21	0.000806369	1.55431e-05
30.22	0.000861537	1.54839e-05
30.23	0.000916515	1.54251e-05
30.24	0.000971297	1.53668e-05
30.25	0.00102588	1.53089e-05
30.26	0.00108025	1.52515e-05
30.27	0.00113441	1.51945e-05
30.28	0.00118836	1.5138e-05
30.29	0.00124209	1.5082e-05
30.3	0.00129558	1.50265e-05
30.31	0.00134885	1.49714e-05
30.32	0.00140188	1.49169e-05
30.33	0.00145467	1.48628e-05
30.34	0.00150722	1.48093e-05
30.35	0.00155951	1.47563e-05
30.36	0.00161155	1.47038e-05
30.37	0.00166333	1.46519e-05
30.38	0.00171485	1.46005e-05
30.39	0.00176609	1.45497e-05
30.4	0.00181706	1.44994e-05
30.41	0.00186775	1.44497e-05
30.42	0.00191816	1.44006e-05
30.43	0.00196828	1.4352e-05
30.44	0.00201811	1.4304e-05
30.45	0.00206765	1.42566e-05
30.46	0.00211688	1.42098e-05
30.47	0.00216581	1.41636e-05
30.48	0.00221442	1.4118e-05
30.49	0.00226273	1.4073e-05
30.5	0.00231071	1.40287e-05
30.51	0.00235838	1.39849e-05
30.52	0.00240571	1.39417e-05
30.53	0.00245272	1.38992e-05
30.54	0.00249939	1.38573e-05
30.55	0.00254572	1.3816e-05
30.56	0.00259171	1.37754e-05
30.57	0.00263736	1.37354e-05
30.58	0.00268265	1.3696e-05
30.59	0.00272759	1.36573e-05
30.6	0.00277217	1.36192e-05
30.61	0.00281639	1.35817e-05
30.62	0.00286025	1.35449e-05
30.63	0.00290373	1.35087e-05
30.64	0.00294684	1.34732e-05
30.65	0.00298958	1.34383e-05
30.66	0.00303193	1.3404e-05
30.67	0.0030739	1.33704e-05
30.68	0.00311548	1.33375e-05
30.69	0.00315668	1.33052e-05
30.7	0.00319748	1.32735e-05
30.71	0.00323788	1.32425e-05
30.72	0.00327788	1.32121e-05
30.73	0.00331748	1.31823e-05
30.74	0.00335667	1.31532e-05
30.75	0.00339545	1.31248e-05
30.76	0.00343382	1.30969e-05
30.77	0.00347177	1.30697e-05
30.78	0.0035093	1.30431e-05
30.79	0.00354641	1.30172e-05
30.8	0.00358309	1.29919e-05
30.81	0.00361935	1.29672e-05
30.82	0.00365517	1.29431e-05
30.83	0.00369057	1.29196e-05
30.84	0.00372552	1.28967e-05
30.85	0.00376004	1.28745e-05
30.86	0.00379411	1.28528e-05
30.87	0.00382774	1.28318e-05
30.88	0.00386093	1.28113e-05
30.89	0.00389366	1.27914e-05
30.9	0.00392595	1.27721e-05
30.91	0.00395778	1.27534e-05
30.92	0.00398915	1.27353e-05
30.93	0.00402006	1.27177e-05
30.94	0.00405052	1.27007e-05
30.95	0.00408051	1.26842e-05
30.96	0.00411004	1.26683e-05
30.97	0.00413909	1.26529e-05
30.98	0.00416768	1.26381e-05
30.99	0.0041958	1.26238e-05
31	0.00422345	1.261e-05
31.01	0.00425062	1.25968e-05
31.02	0.00427731	1.2584e-05
31.03	0.00430353	1.25718e-05
31.04	0.00432927	1.256e-05
31.05	0.00435452	1.25488e-05
31.06	0.00437929	1.2538e-05
31.07	0.00440357	1.25277e-05
31.08	0.00442737	1.25178e-05
31.09	0.00445068	1.25084e-05
31.1	0.00447351	1.24994e-05
31.11	0.00449584	1.24909e-05
31.12	0.00451768	1.24829e-05
31.13	0.00453902	1.24752e-05
31.14	0.00455987	1.24679e-05
31.15	0.00458023	1.24611e-05
31.16	0.00460009	1.24546e-05
31.17	0.00461945	1.24486e-05
31.18	0.00463831	1.24429e-05
31.19	0.00465667	1.24376e-05
31.2	0.00467453	1.24326e-05
31.21	0.00469189	1.2428e-05
31.22	0.00470875	1.24237e-05
31.23	0.00472511	1.24198e-05
31.24	0.00474096	1.24161e-05
31.25	0.00475631	1.24128e-05
31.26	0.00477115	1.24098e-05
31.27	0.00478549	1.24071e-05
31.28	0.00479932	1.24046e-05
31.29	0.00481265	1.24024e-05
31.3	0.00482547	1.24005e-05
31.31	0.00483778	1.23988e-05
31.32	0.00484958	1.23974e-05
31.33	0.00486088	1.23962e-05
31.34	0.00487167	1.23952e-05
31.35	0.00488195	1.23945e-05
31.36	0.00489173	1.23939e-05
31.37	0.00490099	1.23935e-05
31.38	0.00490975	1.23933e-05
31.39	0.00491801	1.23932e-05
31.4	0.00492575	1.23934e-05
31.41	0.00493299	1.23936e-05
31.42	0.00493972	1.2394e-05
31.43	0.00494594	1.23946e-05
31.44	0.00495166	1.23952e-05
31.45	0.00495687	1.23959e-05
31.46	0.00496157	1.23968e-05
31.47	0.00496577	1.23977e-05
31.48	0.00496947	1.23987e-05
31.49	0.00497266	1.23998e-05
31.5	0.00497535	1.24009e-05
31.51	0.00497753	1.24021e-05
31.52	0.00497922	1.24033e-05
31.53	0.0049804	1.24045e-05
31.54	0.00498108	1.24057e-05
31.55	0.00498126	1.2407e-05
31.56	0.00498095	1.24082e-05
31.57	0.00498013	1.24094e-05
31.58	0.00497882	1.24106e-05
31.59	0.00497702	1.24118e-05
31.6	0.00497472	1.24129e-05
31.61	0.00497193	1.2414e-05
31.62	0.00496864	1.2415e-05
31.63	0.00496487	1.24159e-05
31.64	0.0049606	1.24167e-05
31.65	0.00495585	1.24175e-05
31.66	0.00495061	1.24181e-05
31.67	0.00494489	1.24186e-05
31.68	0.00493868	1.2419e-05
31.69	0.00493199	1.24193e-05
31.7	0.00492482	1.24195e-05
31.71	0.00491717	1.24195e-05
31.72	0.00490905	1.24193e-05
31.73	0.00490044	1.2419e-05
31.74	0.00489137	1.24185e-05
31.75	0.00488182	1.24178e-05
31.76	0.0048718	1.2417e-05
31.77	0.00486132	1.24159e-05
31.78	0.00485037	1.24146e-05
31.79	0.00483895	1.24132e-05
31.8	0.00482707	1.24115e-05
31.81	0.00481473	1.24096e-05
31.82	0.00480194	1.24074e-05
31.83	0.00478869	1.2405e-05
31.84	0.00477498	1.24024e-05
31.85	0.00476082	1.23995e-05
31.86	0.00474622	1.23963e-05
31.87	0.00473116	1.23929e-05
31.88	0.00471567	1.23892e-05
31.89	0.00469973	1.23852e-05
31.9	0.00468335	1.23809e-05
31.91	0.00466653	1.23763e-05
31.92	0.00464928	1.23715e-05
31.93	0.00463159	1.23663e-05
31.94	0.00461348	1.23608e-05
31.95	0.00459494	1.2355e-05
31.96	0.00457598	1.23489e-05
31.97	0.00455659	1.23424e-05
31.98	0.00453679	1.23356e-05
31.99	0.00451656	1.23285e-05
32	0.00449593	1.23211e-05
32.01	0.00447489	1.23132e-05
32.02	0.00445343	1.23051e-05
32.03	0.00443158	1.22966e-05
32.04	0.00440932	1.22877e-05
32.05	0.00438666	1.22785e-05
32.06	0.00436361	1.22689e-05
32.07	0.00434016	1.22589e-05
32.08	0.00431633	1.22486e-05
32.09	0.00429211	1.22379e-05
32.1	0.0042675	1.22268e-05
32.11	0.00424252	1.22154e-05
32.12	0.00421716	1.22035e-05
32.13	0.00419143	1.21913e-05
32.14	0.00416532	1.21787e-05
32.15	0.00413885	1.21657e-05
32.16	0.00411201	1.21523e-05
32.17	0.00408482	1.21385e-05
32.18	0.00405727	1.21243e-05
32.19	0.00402936	1.21097e-05
32.2	0.00400111	1.20948e-05
32.21	0.0039725	1.20794e-05
32.22	0.00394356	1.20636e-05
32.23	0.00391427	1.20475e-05
32.24	0.00388465	1.20309e-05
32.25	0.0038547	1.2014e-05
32.26	0.00382442	1.19966e-05
32.27	0.00379382	1.19789e-05
32.28	0.00376289	1.19607e-05
32.29	0.00373165	1.19422e-05
32.3	0.00370009	1.19232e-05
32.31	0.00366822	1.19039e-05
32.32	0.00363604	1.18842e-05
32.33	0.00360357	1.18641e-05
32.34	0.00357079	1.18435e-05
32.35	0.00353772	1.18226e-05
32.36	0.00350436	1.18013e-05
32.37	0.00347071	1.17797e-05
32.38	0.00343678	1.17576e-05
32.39	0.00340257	1.17352e-05
32.4	0.00336808	1.17123e-05
32.41	0.00333333	1.16891e-05
32.42	0.0032983	1.16656e-05
32.43	0.00326301	1.16416e-05
32.44	0.00322747	1.16173e-05
32.45	0.00319166	1.15926e-05
32.46	0.00315561	1.15676e-05
32.47	0.00311931	1.15422e-05
32.48	0.00308277	1.15164e-05
32.49	0.00304598	1.14903e-05
32.5	0.00300897	1.14639e-05
32.51	0.00297172	1.14371e-05
32.52	0.00293425	1.14099e-05
32.53	0.00289655	1.13825e-05
32.54	0.00285863	1.13547e-05
32.55	0.00282051	1.13265e-05
32.56	0.00278217	1.12981e-05
32.57	0.00274363	1.12693e-05
32.58	0.00270488	1.12402e-05
32.59	0.00266594	1.12109e-05
32.6	0.00262681	1.11812e-05
32.61	0.00258748	1.11512e-05
32.62	0.00254798	1.11209e-05
32.63	0.00250829	1.10904e-05
32.64	0.00246843	1.10595e-05
32.65	0.0024284	1.10284e-05
32.66	0.0023882	1.0997e-05
32.67	0.00234784	1.09654e-05
32.68	0.00230732	1.09335e-05
32.69	0.00226665	1.09013e-05
32.7	0.00222582	1.08689e-05
32.71	0.00218486	1.08363e-05
32.72	0.00214375	1.08035e-05
32.73	0.0021025	1.07704e-05
32.74	0.00206113	1.07371e-05
32.75	0.00201962	1.07036e-05
32.76	0.00197799	1.06698e-05
32.77	0.00193625	1.06359e-05
32.78	0.00189439	1.06018e-05
32.79	0.00185242	1.05675e-05
32.8	0.00181034	1.0533e-05
32.81	0.00176817	1.04984e-05
32.82	0.00172589	1.04636e-05
32.83	0.00168353	1.04286e-05
32.84	0.00164107	1.03935e-05
32.85	0.00159854	1.03583e-05
32.86	0.00155592	1.03229e-05
32.87	0.00151323	1.02874e-05
32.88	0.00147047	1.02517e-05
32.89	0.00142764	1.0216e-05
32.9	0.00138475	1.01801e-05
32.91	0.00134181	1.01442e-05
32.92	0.00129881	1.01082e-05
32.93	0.00125577	1.0072e-05
32.94	0.00121268	1.00358e-05
32.95	0.00116955	9.99956e-06
32.96	0.00112638	9.96324e-06
32.97	0.00108319	9.92686e-06
32.98	0.00103997	9.89044e-06
32.99	0.000996725	9.85397e-06
33	0.000953464	9.81748e-06
33.01	0.000910191	9.78097e-06
33.02	0.000866909	9.74444e-06
33.03	0.000823622	9.7079e-06
33.04	0.000780335	9.67136e-06
33.05	0.000737053	9.63483e-06
33.06	0.000693779	9.59831e-06
33.07	0.000650518	9.56182e-06
33.08	0.000607274	9.52536e-06
33.09	0.000564051	9.48893e-06
33.1	0.000520854	9.45255e-06
33.11	0.000477687	9.41622e-06
33.12	0.000434555	9.37995e-06
33.13	0.000391461	9.34374e-06
33.14	0.000348409	9.30761e-06
33.15	0.000305405	9.27156e-06
33.16	0.000262451	9.2356e-06
33.17	0.000219553	9.19973e-06
33.18	0.000176715	9.16397e-06
33.19	0.00013394	9.12831e-06
33.2	9.12336e-05	9.09277e-06
33.21	4.85989e-05	9.05736e-06
33.22	6.04025e-06	9.02207e-06
33.23	-3.64381e-05	8.98692e-06
33.24	-7.88321e-05	8.95191e-06
33.25	-0.000121138	8.91705e-06
33.26	-0.000163351	8.88235e-06
33.27	-0.000205467	8.84781e-06
33.28	-0.000247483	8.81345e-06
33.29	-0.000289395	8.77925e-06
33.3	-0.000331197	8.74524e-06
33.31	-0.000372888	8.71141e-06
33.32	-0.000414461	8.67778e-06
33.33	-0.000455915	8.64435e-06
33.34	-0.000497244	8.61113e-06
33.35	-0.000538445	8.57811e-06
33.36	-0.000579513	8.54532e-06
33.37	-0.000620446	8.51274e-06
33.38	-0.000661239	8.4804e-06
33.39	-0.000701888	8.44828e-06
33.4	-0.000742389	8.41641e-06
33.41	-0.00078274	8.38478e-06
33.42	-0.000822936	8.3534e-06
33.43	-0.000862973	8.32228e-06
33.44	-0.000902847	8.29141e-06
33.45	-0.000942556	8.26081e-06
33.46	-0.000982095	8.23047e-06
33.47	-0.00102146	8.20041e-06
33.48	-0.00106065	8.17063e-06
33.49	-0.00109966	8.14112e-06
33.5	-0.00113848	8.11191e-06
33.51	-0.00117712	8.08298e-06
33.52	-0.00121556	8.05435e-06
33.53	-0.00125381	8.02601e-06
33.54	-0.00129187	7.99798e-06
33.55	-0.00132972	7.97025e-06
33.56	-0.00136736	7.94283e-06
33.57	-0.0014048	7.91573e-06
33.58	-0.00144203	7.88893e-06
33.59	-0.00147904	7.86246e-06
33.6	-0.00151583	7.83631e-06
33.61	-0.0015524	7.81048e-06
33.62	-0.00158875	7.78498e-06
33.63	-0.00162487	7.75981e-06
33.64	-0.00166076	7.73496e-06
33.65	-0.00169641	7.71046e-06
33.66	-0.00173183	7.68629e-06
33.67	-0.001767	7.66246e-06
33.68	-0.00180193	7.63897e-06
33.69	-0.00183662	7.61582e-06
33.7	-0.00187106	7.59301e-06
33.71	-0.00190524	7.57055e-06
33.72	-0.00193917	7.54844e-06
33.73	-0.00197284	7.52667e-06
33.74	-0.00200625	7.50526e-06
33.75	-0.00203939	7.48419e-06
33.76	-0.00207227	7.46348e-06
33.77	-0.00210488	7.44312e-06
33.78	-0.00213721	7.42311e-06
33.79	-0.00216927	7.40345e-06
33.8	-0.00220105	7.38415e-06
33.81	-0.00223256	7.36519e-06
33.82	-0.00226377	7.3466e-06
33.83	-0.00229471	7.32835e-06
33.84	-0.00232535	7.31046e-06
33.85	-0.00235571	7.29293e-06
33.86	-0.00238577	7.27574e-06
33.87	-0.00241553	7.25891e-06
33.88	-0.002445	7.24243e-06
33.89	-0.00247417	7.2263e-06
33.9	-0.00250303	7.21052e-06
33.91	-0.00253159	7.19509e-06
33.92	-0.00255984	7.18001e-06
33.93	-0.00258778	7.16527e-06
33.94	-0.00261541	7.15088e-06
33.95	-0.00264273	7.13683e-06
33.96	-0.00266972	7.12312e-06
33.97	-0.00269641	7.10975e-06
33.98	-0.00272277	7.09672e-06
33.99	-0.00274881	7.08402e-06
34	-0.00277452	7.07166e-06
34.01	-0.00279991	7.05963e-06
34.02	-0.00282497	7.04793e-06
34.03	-0.0028497	7.03656e-06
34.04	-0.00287409	7.02551e-06
34.05	-0.00289816	7.01478e-06
34.06	-0.00292189	7.00437e-06
34.07	-0.00294528	6.99427e-06
34.08	-0.00296833	6.98449e-06
34.09	-0.00299104	6.97502e-06
34.1	-0.00301341	6.96585e-06
34.11	-0.00303543	6.95699e-06
34.12	-0.00305711	6.94843e-06
34.13	-0.00307845	6.94016e-06
34.14	-0.00309943	6.93218e-06
34.15	-0.00312007	6.9245e-06
34.16	-0.00314035	6.9171e-06
34.17	-0.00316028	6.90998e-06
34.18	-0.00317986	6.90313e-06
34.19	-0.00319908	6.89656e-06
34.2	-0.00321794	6.89026e-06
34.21	-0.00323645	6.88423e-06
34.22	-0.0032546	6.87845e-06
34.23	-0.00327239	6.87293e-06
34.24	-0.00328982	6.86767e-06
34.25	-0.00330688	6.86265e-06
34.26	-0.00332359	6.85787e-06
34.27	-0.00333992	6.85333e-06
34.28	-0.0033559	6.84902e-06
34.29	-0.00337151	6.84495e-06
34.3	-0.00338675	6.84109e-06
34.31	-0.00340162	6.83746e-06
34.32	-0.00341612	6.83404e-06
34.33	-0.00343026	6.83082e-06
34.34	-0.00344403	6.82782e-06
34.35	-0.00345742	6.82501e-06
34.36	-0.00347045	6.82239e-06
34.37	-0.0034831	6.81996e-06
34.38	-0.00349538	6.81772e-06
34.39	-0.00350728	6.81565e-06
34.4	-0.00351882	6.81375e-06
34.41	-0.00352998	6.81202e-06
34.42	-0.00354076	6.81046e-06
34.43	-0.00355117	6.80905e-06
34.44	-0.00356121	6.80779e-06
34.45	-0.00357087	6.80667e-06
34.46	-0.00358016	6.80569e-06
34.47	-0.00358907	6.80485e-06
34.48	-0.0035976	6.80414e-06
34.49	-0.00360576	6.80355e-06
34.5	-0.00361354	6.80308e-06
34.51	-0.00362095	6.80271e-06
34.52	-0.00362798	6.80246e-06
34.53	-0.00363463	6.8023e-06
34.54	-0.00364091	6.80224e-06
34.55	-0.00364681	6.80227e-06
34.56	-0.00365234	6.80238e-06
34.57	-0.00365748	6.80257e-06
34.58	-0.00366226	6.80283e-06
34.59	-0.00366666	6.80315e-06
34.6	-0.00367068	6.80354e-06
34.61	-0.00367433	6.80398e-06
34.62	-0.00367761	6.80447e-06
34.63	-0.00368051	6.805e-06
34.64	-0.00368303	6.80557e-06
34.65	-0.00368519	6.80618e-06
34.66	-0.00368697	6.80681e-06
34.67	-0.00368838	6.80746e-06
34.68	-0.00368942	6.80813e-06
34.69	-0.00369008	6.8088e-06
34.7	-0.00369038	6.80948e-06
34.71	-0.00369031	6.81016e-06
34.72	-0.00368987	6.81084e-06
34.73	-0.00368906	6.8115e-06
34.74	-0.00368788	6.81215e-06
34.75	-0.00368634	6.81277e-06
34.76	-0.00368443	6.81336e-06
34.77	-0.00368215	6.81392e-06
34.78	-0.00367951	6.81445e-06
34.79	-0.00367651	6.81493e-06
34.8	-0.00367315	6.81536e-06
34.81	-0.00366943	6.81573e-06
34.82	-0.00366534	6.81605e-06
34.83	-0.0036609	6.81631e-06
34.84	-0.0036561	6.81649e-06
34.85	-0.00365094	6.81661e-06
34.86	-0.00364543	6.81664e-06
34.87	-0.00363956	6.81659e-06
34.88	-0.00363335	6.81645e-06
34.89	-0.00362678	6.81623e-06
34.9	-0.00361985	6.8159e-06
34.91	-0.00361259	6.81547e-06
34.92	-0.00360497	6.81494e-06
34.93	-0.00359701	6.8143e-06
34.94	-0.0035887	6.81354e-06
34.95	-0.00358005	6.81267e-06
34.96	-0.00357106	6.81167e-06
34.97	-0.00356172	6.81054e-06
34.98	-0.00355205	6.80928e-06
34.99	-0.00354204	6.80789e-06
35	-0.0035317	6.80636e-06
35.01	-0.00352103	6.80469e-06
35.02	-0.00351002	6.80287e-06
35.03	-0.00349868	6.80091e-06
35.04	-0.00348701	6.79878e-06
35.05	-0.00347502	6.79651e-06
35.06	-0.0034627	6.79407e-06
35.07	-0.00345006	6.79147e-06
35.08	-0.0034371	6.7887e-06
35.09	-0.00342382	6.78577e-06
35.1	-0.00341022	6.78266e-06
35.11	-0.00339631	6.77937e-06
35.12	-0.00338208	6.77591e-06
35.13	-0.00336755	6.77227e-06
35.14	-0.0033527	6.76844e-06
35.15	-0.00333755	6.76443e-06
35.16	-0.00332209	6.76023e-06
35.17	-0.00330633	6.75583e-06
35.18	-0.00329026	6.75125e-06
35.19	-0.0032739	6.74647e-06
35.2	-0.00325725	6.74149e-06
35.21	-0.0032403	6.73631e-06
35.22	-0.00322305	6.73094e-06
35.23	-0.00320552	6.72535e-06
35.24	-0.0031877	6.71957e-06
35.25	-0.0031696	6.71358e-06
35.26	-0.00315121	6.70738e-06
35.27	-0.00313254	6.70097e-06
35.28	-0.0031136	6.69435e-06
35.29	-0.00309438	6.68752e-06
35.3	-0.00307489	6.68047e-06
