t	Theta RK	Omega RK	u	v	Energy
12.674	-0.156939	-0.0231112	1.02324	-1.09047	2.02
12.675	-0.155909	-0.0242084	1.03668	-1.10388	2.02
12.676	-0.154866	-0.0253189	1.0499	-1.11707	2.02
12.677	-0.153809	-0.0264425	1.0629	-1.13005	2.02
12.678	-0.15274	-0.0275789	1.07568	-1.1428	2.02
12.679	-0.151658	-0.028728	1.08823	-1.15533	2.02
12.68	-0.150564	-0.0298895	1.10056	-1.16763	2.02
12.681	-0.149457	-0.0310632	1.11267	-1.17971	2.02
12.682	-0.148338	-0.0322488	1.12454	-1.19155	2.02
12.683	-0.147208	-0.0334462	1.13618	-1.20315	2.02
12.684	-0.146066	-0.0346551	1.14759	-1.21453	2.02
12.685	-0.144913	-0.0358752	1.15876	-1.22566	2.02
12.686	-0.143749	-0.0371063	1.16968	-1.23655	2.02
12.687	-0.142574	-0.0383482	1.18037	-1.2472	2.02
12.688	-0.141388	-0.0396006	1.19081	-1.2576	2.02
12.689	-0.140192	-0.0408633	1.20101	-1.26776	2.02
12.69	-0.138986	-0.042136	1.21096	-1.27767	2.02
12.691	-0.13777	-0.0434186	1.22066	-1.28732	2.02
12.692	-0.136545	-0.0447106	1.2301	-1.29673	2.02
12.693	-0.13531	-0.0460119	1.2393	-1.30587	2.02
12.694	-0.134066	-0.0473223	1.24823	-1.31476	2.02
12.695	-0.132814	-0.0486414	1.25691	-1.32339	2.02
12.696	-0.131553	-0.049969	1.26533	-1.33177	2.02
12.697	-0.130283	-0.0513048	1.27349	-1.33987	2.02
12.698	-0.129006	-0.0526486	1.28139	-1.34772	2.02
12.699	-0.12772	-0.0540002	1.28902	-1.3553	2.02
12.7	-0.126428	-0.0553591	1.29639	-1.36261	2.02
12.701	-0.125128	-0.0567253	1.30349	-1.36965	2.02
12.702	-0.123821	-0.0580984	1.31032	-1.37643	2.02
12.703	-0.122507	-0.0594781	1.31688	-1.38293	2.02
12.704	-0.121187	-0.0608641	1.32317	-1.38916	2.02
12.705	-0.119861	-0.0622563	1.32919	-1.39511	2.02
12.706	-0.118529	-0.0636543	1.33493	-1.40079	2.02
12.707	-0.117191	-0.0650578	1.3404	-1.4062	2.02
12.708	-0.115848	-0.0664666	1.34559	-1.41132	2.02
12.709	-0.1145	-0.0678803	1.3505	-1.41617	2.02
12.71	-0.113147	-0.0692988	1.35514	-1.42074	2.02
12.711	-0.11179	-0.0707217	1.3595	-1.42503	2.02
12.712	-0.110428	-0.0721488	1.36358	-1.42904	2.02
12.713	-0.109063	-0.0735797	1.36738	-1.43276	2.02
12.714	-0.107694	-0.0750142	1.37089	-1.4362	2.02
12.715	-0.106321	-0.076452	1.37413	-1.43936	2.02
12.716	-0.104945	-0.0778928	1.37708	-1.44224	2.02
12.717	-0.103567	-0.0793364	1.37975	-1.44483	2.02
12.718	-0.102186	-0.0807824	1.38213	-1.44713	2.02
12.719	-0.100803	-0.0822306	1.38423	-1.44915	2.02
12.72	-0.0994177	-0.0836806	1.38605	-1.45088	2.02
12.721	-0.0980309	-0.0851322	1.38758	-1.45233	2.02
12.722	-0.0966426	-0.0865852	1.38882	-1.45349	2.02
12.723	-0.0952533	-0.0880391	1.38978	-1.45436	2.02
12.724	-0.0938632	-0.0894938	1.39046	-1.45495	2.02
12.725	-0.0924725	-0.0909489	1.39085	-1.45524	2.02
12.726	-0.0910816	-0.0924042	1.39095	-1.45525	2.02
12.727	-0.0896907	-0.0938593	1.39076	-1.45498	2.02
12.728	-0.0883001	-0.095314	1.39029	-1.45441	2.02
12.729	-0.0869102	-0.096768	1.38954	-1.45356	2.02
12.73	-0.0855212	-0.0982211	1.3885	-1.45242	2.02
12.731	-0.0841333	-0.0996728	1.38717	-1.45099	2.02
12.732	-0.0827469	-0.101123	1.38556	-1.44928	2.02
12.733	-0.0813623	-0.102571	1.38366	-1.44728	2.02
12.734	-0.0799797	-0.104017	1.38148	-1.445	2.02
12.735	-0.0785994	-0.105461	1.37901	-1.44243	2.02
12.736	-0.0772218	-0.106902	1.37626	-1.43957	2.02
12.737	-0.075847	-0.10834	1.37323	-1.43643	2.02
12.738	-0.0744754	-0.109775	1.36992	-1.43301	2.02
12.739	-0.0731073	-0.111206	1.36632	-1.4293	2.02
12.74	-0.0717429	-0.112633	1.36244	-1.42531	2.02
12.741	-0.0703825	-0.114057	1.35828	-1.42104	2.02
12.742	-0.0690264	-0.115475	1.35385	-1.41649	2.02
12.743	-0.0676749	-0.11689	1.34913	-1.41166	2.02
12.744	-0.0663282	-0.118299	1.34414	-1.40655	2.02
12.745	-0.0649867	-0.119703	1.33887	-1.40116	2.02
12.746	-0.0636506	-0.121101	1.33333	-1.3955	2.02
12.747	-0.0623201	-0.122493	1.32751	-1.38956	2.02
12.748	-0.0609956	-0.12388	1.32142	-1.38334	2.02
12.749	-0.0596774	-0.12526	1.31506	-1.37685	2.02
12.75	-0.0583656	-0.126634	1.30842	-1.3701	2.02
12.751	-0.0570606	-0.128	1.30152	-1.36307	2.02
12.752	-0.0557627	-0.12936	1.29435	-1.35577	2.02
12.753	-0.054472	-0.130712	1.28691	-1.3482	2.02
12.754	-0.0531889	-0.132056	1.27921	-1.34037	2.02
12.755	-0.0519137	-0.133392	1.27124	-1.33227	2.02
12.756	-0.0506465	-0.13472	1.26302	-1.32391	2.02
12.757	-0.0493877	-0.13604	1.25453	-1.31529	2.02
12.758	-0.0481376	-0.137351	1.24579	-1.3064	2.02
12.759	-0.0468962	-0.138653	1.23679	-1.29727	2.02
12.76	-0.0456641	-0.139945	1.22753	-1.28787	2.02
12.761	-0.0444413	-0.141228	1.21802	-1.27822	2.02
12.762	-0.0432281	-0.142502	1.20826	-1.26832	2.02
12.763	-0.0420248	-0.143765	1.19825	-1.25817	2.02
12.764	-0.0408317	-0.145018	1.188	-1.24777	2.02
12.765	-0.0396489	-0.14626	1.1775	-1.23712	2.02
12.766	-0.0384768	-0.147492	1.16676	-1.22623	2.02
12.767	-0.0373155	-0.148713	1.15577	-1.2151	2.02
12.768	-0.0361653	-0.149922	1.14455	-1.20373	2.02
12.769	-0.0350264	-0.15112	1.1331	-1.19213	2.02
12.77	-0.0338992	-0.152306	1.1214	-1.18028	2.02
12.771	-0.0327837	-0.153481	1.10948	-1.16821	2.02
12.772	-0.0316803	-0.154643	1.09733	-1.1559	2.02
12.773	-0.0305891	-0.155792	1.08495	-1.14337	2.02
12.774	-0.0295105	-0.156929	1.07235	-1.13061	2.02
12.775	-0.0284445	-0.158054	1.05953	-1.11763	2.02
12.776	-0.0273915	-0.159165	1.04649	-1.10443	2.02
12.777	-0.0263516	-0.160262	1.03323	-1.09102	2.02
12.778	-0.0253251	-0.161347	1.01976	-1.07738	2.02
12.779	-0.0243121	-0.162417	1.00608	-1.06354	2.02
12.78	-0.023313	-0.163474	0.992189	-1.04949	2.02
12.781	-0.0223278	-0.164516	0.978095	-1.03523	2.02
12.782	-0.0213569	-0.165544	0.963797	-1.02077	2.02
12.783	-0.0204003	-0.166557	0.949301	-1.0061	2.02
12.784	-0.0194583	-0.167556	0.934608	-0.991244	2.02
12.785	-0.0185311	-0.16854	0.919721	-0.976189	2.02
12.786	-0.0176189	-0.169508	0.904644	-0.960943	2.02
12.787	-0.0167219	-0.170462	0.88938	-0.945508	2.02
12.788	-0.0158402	-0.171399	0.873931	-0.929889	2.02
12.789	-0.0149741	-0.172321	0.8583	-0.914087	2.02
12.79	-0.0141237	-0.173227	0.842492	-0.898106	2.02
12.791	-0.0132892	-0.174117	0.826509	-0.881949	2.02
12.792	-0.0124707	-0.174991	0.810354	-0.865619	2.02
12.793	-0.0116685	-0.175849	0.794031	-0.849121	2.02
12.794	-0.0108827	-0.176689	0.777543	-0.832456	2.02
12.795	-0.0101135	-0.177514	0.760892	-0.815629	2.02
12.796	-0.00936101	-0.178321	0.744084	-0.798642	2.02
12.797	-0.00862539	-0.179111	0.72712	-0.7815	2.02
12.798	-0.00790682	-0.179884	0.710005	-0.764205	2.02
12.799	-0.00720543	-0.180639	0.692742	-0.746762	2.02
12.8	-0.00652138	-0.181377	0.675334	-0.729173	2.02
12.801	-0.00585481	-0.182097	0.657785	-0.711442	2.02
12.802	-0.00520586	-0.1828	0.640098	-0.693573	2.02
12.803	-0.00457466	-0.183485	0.622278	-0.675569	2.02
12.804	-0.00396134	-0.184151	0.604327	-0.657435	2.02
12.805	-0.00336605	-0.184799	0.586249	-0.639172	2.02
12.806	-0.00278889	-0.185429	0.568048	-0.620786	2.02
12.807	-0.00222999	-0.186041	0.549728	-0.60228	2.02
12.808	-0.00168947	-0.186634	0.531292	-0.583658	2.02
12.809	-0.00116744	-0.187208	0.512744	-0.564923	2.02
12.81	-0.000664019	-0.187764	0.494087	-0.546079	2.02
12.811	-0.000179304	-0.1883	0.475326	-0.52713	2.02
12.812	0.0002866	-0.188818	0.456465	-0.50808	2.02
12.813	0.000733593	-0.189316	0.437506	-0.488932	2.02
12.814	0.00116158	-0.189796	0.418454	-0.469691	2.02
12.815	0.00157047	-0.190256	0.399313	-0.45036	2.02
12.816	0.00196018	-0.190696	0.380087	-0.430943	2.02
12.817	0.00233062	-0.191118	0.36078	-0.411445	2.02
12.818	0.00268171	-0.191519	0.341394	-0.391868	2.02
12.819	0.00301338	-0.191901	0.321935	-0.372217	2.02
12.82	0.00332556	-0.192264	0.302407	-0.352497	2.02
12.821	0.00361817	-0.192606	0.282812	-0.33271	2.02
12.822	0.00389116	-0.192929	0.263156	-0.312861	2.02
12.823	0.00414447	-0.193232	0.243442	-0.292953	2.02
12.824	0.00437803	-0.193515	0.223674	-0.272992	2.02
12.825	0.0045918	-0.193778	0.203856	-0.25298	2.02
12.826	0.00478572	-0.194021	0.183992	-0.232922	2.02
12.827	0.00495977	-0.194244	0.164086	-0.212823	2.02
12.828	0.00511388	-0.194447	0.144142	-0.192685	2.02
12.829	0.00524804	-0.194629	0.124165	-0.172513	2.02
12.83	0.0053622	-0.194792	0.104158	-0.152311	2.02
12.831	0.00545635	-0.194934	0.0841249	-0.132083	2.02
12.832	0.00553045	-0.195056	0.0640703	-0.111833	2.02
12.833	0.00558448	-0.195157	0.043998	-0.091566	2.02
12.834	0.00561844	-0.195239	0.0239121	-0.0712849	2.02
12.835	0.0056323	-0.1953	0.00381662	-0.0509942	2.02
12.836	0.00562607	-0.195341	-0.0162843	-0.030698	2.02
12.837	0.00559973	-0.195361	-0.0363867	-0.0104003	2.02
12.838	0.0055533	-0.195362	-0.0564864	0.00989483	2.02
12.839	0.00548676	-0.195342	-0.0765794	0.0301832	2.02
12.84	0.00540014	-0.195301	-0.0966617	0.0504608	2.02
12.841	0.00529345	-0.195241	-0.116729	0.0707235	2.02
12.842	0.00516669	-0.19516	-0.136778	0.0909673	2.02
12.843	0.0050199	-0.195059	-0.156803	0.111188	2.02
12.844	0.00485309	-0.194937	-0.176802	0.131382	2.02
12.845	0.0046663	-0.194796	-0.19677	0.151544	2.02
12.846	0.00445956	-0.194634	-0.216703	0.171672	2.02
12.847	0.00423291	-0.194453	-0.236596	0.19176	2.02
12.848	0.00398639	-0.194251	-0.256447	0.211805	2.02
12.849	0.00372003	-0.194029	-0.27625	0.231803	2.02
12.85	0.0034339	-0.193787	-0.296003	0.251749	2.02
12.851	0.00312805	-0.193526	-0.3157	0.27164	2.02
12.852	0.00280252	-0.193244	-0.335338	0.291472	2.02
12.853	0.00245739	-0.192943	-0.354914	0.31124	2.02
12.854	0.00209272	-0.192622	-0.374422	0.330941	2.02
12.855	0.00170857	-0.192281	-0.393859	0.350571	2.02
12.856	0.00130502	-0.19192	-0.413222	0.370126	2.02
12.857	0.000882152	-0.191541	-0.432506	0.389601	2.02
12.858	0.000440038	-0.191141	-0.451707	0.408994	2.02
12.859	-2.12335e-05	-0.190723	-0.470822	0.428299	2.02
12.86	-0.000501575	-0.190285	-0.489846	0.447514	2.02
12.861	-0.00100089	-0.189828	-0.508776	0.466634	2.02
12.862	-0.00151909	-0.189351	-0.527608	0.485656	2.02
12.863	-0.00205608	-0.188856	-0.546338	0.504575	2.02
12.864	-0.00261174	-0.188342	-0.564963	0.523388	2.02
12.865	-0.00318597	-0.18781	-0.583478	0.542092	2.02
12.866	-0.00377865	-0.187258	-0.60188	0.560681	2.02
12.867	-0.00438969	-0.186688	-0.620165	0.579153	2.02
12.868	-0.00501894	-0.1861	-0.63833	0.597504	2.02
12.869	-0.0056663	-0.185493	-0.65637	0.61573	2.02
12.87	-0.00633164	-0.184869	-0.674282	0.633828	2.02
12.871	-0.00701483	-0.184226	-0.692064	0.651794	2.02
12.872	-0.00771572	-0.183565	-0.709709	0.669623	2.02
12.873	-0.0084342	-0.182887	-0.727217	0.687314	2.02
12.874	-0.00917011	-0.18219	-0.744582	0.704862	2.02
12.875	-0.00992331	-0.181477	-0.761801	0.722263	2.02
12.876	-0.0106937	-0.180746	-0.778872	0.739514	2.02
12.877	-0.011481	-0.179998	-0.795789	0.756612	2.02
12.878	-0.0122852	-0.179233	-0.812551	0.773554	2.02
12.879	-0.0131061	-0.178451	-0.829153	0.790335	2.02
12.88	-0.0139434	-0.177652	-0.845592	0.806952	2.02
12.881	-0.0147972	-0.176837	-0.861866	0.823403	2.02
12.882	-0.0156671	-0.176005	-0.87797	0.839683	2.02
12.883	-0.0165531	-0.175158	-0.893901	0.85579	2.02
12.884	-0.0174549	-0.174294	-0.909656	0.87172	2.02
12.885	-0.0183723	-0.173414	-0.925233	0.88747	2.02
12.886	-0.0193053	-0.172519	-0.940627	0.903038	2.02
12.887	-0.0202535	-0.171608	-0.955836	0.918418	2.02
12.888	-0.0212169	-0.170682	-0.970857	0.93361	2.02
12.889	-0.0221952	-0.169741	-0.985686	0.948609	2.02
12.89	-0.0231882	-0.168785	-1.00032	0.963413	2.02
12.891	-0.0241957	-0.167814	-1.01476	0.978019	2.02
12.892	-0.0252176	-0.166829	-1.02899	0.992423	2.02
12.893	-0.0262537	-0.16583	-1.04303	1.00662	2.02
12.894	-0.0273036	-0.164816	-1.05686	1.02062	2.02
12.895	-0.0283673	-0.163788	-1.07048	1.0344	2.02
12.896	-0.0294445	-0.162747	-1.08388	1.04797	2.02
12.897	-0.030535	-0.161693	-1.09708	1.06133	2.02
12.898	-0.0316386	-0.160625	-1.11005	1.07446	2.02
12.899	-0.032755	-0.159544	-1.12281	1.08738	2.02
12.9	-0.0338841	-0.15845	-1.13534	1.10007	2.02
12.901	-0.0350256	-0.157344	-1.14765	1.11254	2.02
12.902	-0.0361794	-0.156225	-1.15974	1.12478	2.02
12.903	-0.037345	-0.155094	-1.17159	1.13679	2.02
12.904	-0.0385225	-0.153951	-1.18321	1.14857	2.02
12.905	-0.0397114	-0.152797	-1.1946	1.16011	2.02
12.906	-0.0409116	-0.151631	-1.20575	1.17141	2.02
12.907	-0.0421228	-0.150454	-1.21666	1.18247	2.02
12.908	-0.0433448	-0.149266	-1.22733	1.19329	2.02
12.909	-0.0445774	-0.148068	-1.23776	1.20387	2.02
12.91	-0.0458202	-0.146859	-1.24794	1.2142	2.02
12.911	-0.0470732	-0.14564	-1.25787	1.22428	2.02
12.912	-0.0483359	-0.14441	-1.26756	1.23411	2.02
12.913	-0.0496082	-0.143171	-1.27699	1.24368	2.02
12.914	-0.0508898	-0.141923	-1.28617	1.253	2.02
12.915	-0.0521804	-0.140665	-1.29509	1.26207	2.02
12.916	-0.0534799	-0.139399	-1.30376	1.27088	2.02
12.917	-0.0547879	-0.138124	-1.31217	1.27943	2.02
12.918	-0.0561041	-0.13684	-1.32032	1.28771	2.02
12.919	-0.0574284	-0.135548	-1.3282	1.29573	2.02
12.92	-0.0587605	-0.134249	-1.33583	1.30349	2.02
12.921	-0.0601	-0.132942	-1.34318	1.31098	2.02
12.922	-0.0614467	-0.131627	-1.35027	1.3182	2.02
12.923	-0.0628005	-0.130305	-1.3571	1.32516	2.02
12.924	-0.0641609	-0.128977	-1.36365	1.33184	2.02
12.925	-0.0655277	-0.127642	-1.36993	1.33825	2.02
12.926	-0.0669006	-0.1263	-1.37594	1.34439	2.02
12.927	-0.0682795	-0.124953	-1.38168	1.35025	2.02
12.928	-0.0696639	-0.1236	-1.38714	1.35583	2.02
12.929	-0.0710536	-0.122241	-1.39232	1.36114	2.02
12.93	-0.0724484	-0.120878	-1.39723	1.36617	2.02
12.931	-0.073848	-0.119509	-1.40186	1.37093	2.02
12.932	-0.0752521	-0.118136	-1.40622	1.3754	2.02
12.933	-0.0766604	-0.116758	-1.41029	1.37959	2.02
12.934	-0.0780726	-0.115377	-1.41408	1.3835	2.02
12.935	-0.0794884	-0.113992	-1.4176	1.38712	2.02
12.936	-0.0809077	-0.112603	-1.42082	1.39047	2.02
12.937	-0.08233	-0.111211	-1.42377	1.39352	2.02
12.938	-0.0837551	-0.109816	-1.42644	1.3963	2.02
12.939	-0.0851828	-0.108418	-1.42882	1.39879	2.02
12.94	-0.0866126	-0.107018	-1.43091	1.40099	2.02
12.941	-0.0880445	-0.105616	-1.43272	1.40291	2.02
12.942	-0.089478	-0.104213	-1.43425	1.40454	2.02
12.943	-0.0909129	-0.102807	-1.43549	1.40589	2.02
12.944	-0.0923489	-0.101401	-1.43645	1.40694	2.02
12.945	-0.0937857	-0.0999935	-1.43712	1.40772	2.02
12.946	-0.095223	-0.0985856	-1.4375	1.4082	2.02
12.947	-0.0966606	-0.0971772	-1.4376	1.40839	2.02
12.948	-0.0980981	-0.0957689	-1.43741	1.4083	2.02
12.949	-0.0995353	-0.0943607	-1.43694	1.40792	2.02
12.95	-0.100972	-0.0929531	-1.43618	1.40726	2.02
12.951	-0.102408	-0.0915463	-1.43513	1.4063	2.02
12.952	-0.103842	-0.0901406	-1.4338	1.40506	2.02
12.953	-0.105275	-0.0887363	-1.43218	1.40354	2.02
12.954	-0.106706	-0.0873336	-1.43028	1.40172	2.02
12.955	-0.108136	-0.0859329	-1.4281	1.39962	2.02
12.956	-0.109562	-0.0845345	-1.42563	1.39724	2.02
12.957	-0.110987	-0.0831385	-1.42287	1.39457	2.02
12.958	-0.112408	-0.0817454	-1.41983	1.39161	2.02
12.959	-0.113826	-0.0803554	-1.41651	1.38837	2.02
12.96	-0.115241	-0.0789688	-1.41291	1.38485	2.02
12.961	-0.116652	-0.0775858	-1.40903	1.38105	2.02
12.962	-0.118059	-0.0762068	-1.40487	1.37696	2.02
12.963	-0.119462	-0.074832	-1.40042	1.37259	2.02
12.964	-0.12086	-0.0734617	-1.3957	1.36795	2.02
12.965	-0.122253	-0.0720962	-1.3907	1.36302	2.02
12.966	-0.123641	-0.0707357	-1.38543	1.35782	2.02
12.967	-0.125024	-0.0693806	-1.37987	1.35233	2.02
12.968	-0.126401	-0.0680312	-1.37405	1.34658	2.02
12.969	-0.127772	-0.0666876	-1.36795	1.34054	2.02
12.97	-0.129137	-0.0653502	-1.36158	1.33424	2.02
12.971	-0.130495	-0.0640192	-1.35493	1.32766	2.02
12.972	-0.131846	-0.0626949	-1.34802	1.32081	2.02
12.973	-0.133191	-0.0613777	-1.34084	1.31369	2.02
12.974	-0.134528	-0.0600676	-1.33339	1.3063	2.02
12.975	-0.135857	-0.0587651	-1.32568	1.29865	2.02
12.976	-0.137179	-0.0574704	-1.3177	1.29073	2.02
12.977	-0.138493	-0.0561838	-1.30946	1.28255	2.02
12.978	-0.139798	-0.0549054	-1.30096	1.27411	2.02
12.979	-0.141095	-0.0536356	-1.29221	1.2654	2.02
12.98	-0.142382	-0.0523747	-1.28319	1.25644	2.02
12.981	-0.143661	-0.0511229	-1.27392	1.24722	2.02
12.982	-0.14493	-0.0498803	-1.2644	1.23775	2.02
12.983	-0.14619	-0.0486474	-1.25462	1.22802	2.02
12.984	-0.147439	-0.0474244	-1.2446	1.21804	2.02
12.985	-0.148679	-0.0462114	-1.23432	1.20782	2.02
12.986	-0.149908	-0.0450088	-1.22381	1.19735	2.02
12.987	-0.151126	-0.0438168	-1.21305	1.18663	2.02
12.988	-0.152334	-0.0426357	-1.20204	1.17567	2.02
12.989	-0.15353	-0.0414656	-1.1908	1.16447	2.02
12.99	-0.154715	-0.0403068	-1.17932	1.15303	2.02
12.991	-0.155889	-0.0391596	-1.16761	1.14136	2.02
12.992	-0.157051	-0.0380241	-1.15567	1.12946	2.02
12.993	-0.1582	-0.0369007	-1.14349	1.11732	2.02
12.994	-0.159337	-0.0357896	-1.13109	1.10495	2.02
12.995	-0.160462	-0.0346909	-1.11847	1.09236	2.02
12.996	-0.161574	-0.0336049	-1.10562	1.07955	2.02
12.997	-0.162673	-0.0325319	-1.09255	1.06651	2.02
12.998	-0.163759	-0.031472	-1.07926	1.05326	2.02
12.999	-0.164832	-0.0304254	-1.06577	1.03979	2.02
13	-0.165891	-0.0293924	-1.05205	1.02611	2.02
13.001	-0.166936	-0.0283733	-1.03813	1.01222	2.02
13.002	-0.167967	-0.0273681	-1.02401	0.998124	2.02
13.003	-0.168984	-0.0263771	-1.00968	0.983822	2.02
13.004	-0.169986	-0.0254005	-0.995151	0.969319	2.02
13.005	-0.170974	-0.0244385	-0.980424	0.954617	2.02
13.006	-0.171947	-0.0234913	-0.965502	0.939719	2.02
13.007	-0.172905	-0.0225591	-0.95039	0.92463	2.02
13.008	-0.173848	-0.0216421	-0.935089	0.909351	2.02
13.009	-0.174775	-0.0207405	-0.919602	0.893885	2.02
13.01	-0.175687	-0.0198544	-0.903933	0.878237	2.02
13.011	-0.176583	-0.0189841	-0.888085	0.862408	2.02
13.012	-0.177463	-0.0181297	-0.872061	0.846403	2.02
13.013	-0.178327	-0.0172913	-0.855865	0.830224	2.02
13.014	-0.179175	-0.0164693	-0.839499	0.813875	2.02
13.015	-0.180006	-0.0156636	-0.822966	0.797358	2.02
13.016	-0.180821	-0.0148746	-0.806271	0.780679	2.02
13.017	-0.181618	-0.0141023	-0.789417	0.763839	2.02
13.018	-0.182399	-0.013347	-0.772406	0.746842	2.02
13.019	-0.183163	-0.0126087	-0.755242	0.729691	2.02
13.02	-0.18391	-0.0118877	-0.73793	0.712391	2.02
13.021	-0.184639	-0.011184	-0.720471	0.694944	2.02
13.022	-0.185351	-0.0104978	-0.702871	0.677354	2.02
13.023	-0.186045	-0.00982932	-0.685131	0.659625	2.02
13.024	-0.186721	-0.00917861	-0.667257	0.64176	2.02
13.025	-0.187379	-0.00854584	-0.649251	0.623762	2.02
13.026	-0.188019	-0.00793113	-0.631116	0.605637	2.02
13.027	-0.188641	-0.00733461	-0.612858	0.587386	2.02
13.028	-0.189245	-0.0067564	-0.594479	0.569014	2.02
13.029	-0.18983	-0.00619662	-0.575983	0.550524	2.02
13.03	-0.190397	-0.00565539	-0.557374	0.531921	2.02
13.031	-0.190945	-0.00513281	-0.538655	0.513208	2.02
13.032	-0.191474	-0.00462901	-0.519831	0.494388	2.02
13.033	-0.191985	-0.00414407	-0.500905	0.475466	2.02
13.034	-0.192476	-0.00367811	-0.48188	0.456446	2.02
13.035	-0.192948	-0.00323121	-0.462761	0.43733	2.02
13.036	-0.193401	-0.00280348	-0.443552	0.418124	2.02
13.037	-0.193835	-0.00239499	-0.424256	0.398831	2.02
13.038	-0.19425	-0.00200584	-0.404878	0.379455	2.02
13.039	-0.194645	-0.00163611	-0.38542	0.359999	2.02
13.04	-0.195021	-0.00128587	-0.365888	0.340468	2.02
13.041	-0.195377	-0.000955198	-0.346284	0.320866	2.02
13.042	-0.195713	-0.000644162	-0.326614	0.301196	2.02
13.043	-0.19603	-0.000352827	-0.30688	0.281463	2.02
13.044	-0.196327	-8.12552e-05	-0.287088	0.261671	2.02
13.045	-0.196604	0.000170496	-0.26724	0.241823	2.02
13.046	-0.196862	0.000402373	-0.247341	0.221924	2.02
13.047	-0.197099	0.000614327	-0.227395	0.201977	2.02
13.048	-0.197316	0.000806312	-0.207405	0.181987	2.02
13.049	-0.197514	0.000978288	-0.187377	0.161957	2.02
13.05	-0.197691	0.00113022	-0.167313	0.141893	2.02
13.051	-0.197848	0.00126206	-0.147219	0.121797	2.02
13.052	-0.197985	0.0013738	-0.127097	0.101674	2.02
13.053	-0.198103	0.0014654	-0.106952	0.0815276	2.02
13.054	-0.198199	0.00153685	-0.0867885	0.0613624	2.02
13.055	-0.198276	0.00158812	-0.0666099	0.0411823	2.02
13.056	-0.198333	0.00161921	-0.0464205	0.0209912	2.02
13.057	-0.198369	0.0016301	-0.0262242	0.000793359	2.02
13.058	-0.198385	0.0016208	-0.00602528	-0.0194072	2.02
13.059	-0.198381	0.00159129	0.0141723	-0.0396065	2.02
13.06	-0.198357	0.00154158	0.0343646	-0.0598003	2.02
13.061	-0.198312	0.00147169	0.0545474	-0.0799846	2.02
13.062	-0.198248	0.00138162	0.0747166	-0.100155	2.02
13.063	-0.198163	0.00127139	0.0948684	-0.120308	2.02
13.064	-0.198058	0.00114101	0.114998	-0.14044	2.02
13.065	-0.197933	0.000990516	0.135103	-0.160545	2.02
13.066	-0.197788	0.00081993	0.155178	-0.180621	2.02
13.067	-0.197622	0.000629286	0.175219	-0.200663	2.02
13.068	-0.197437	0.000418618	0.195222	-0.220666	2.02
13.069	-0.197232	0.000187967	0.215183	-0.240628	2.02
13.07	-0.197007	-6.26228e-05	0.235099	-0.260544	2.02
13.071	-0.196762	-0.000333104	0.254965	-0.280409	2.02
13.072	-0.196497	-0.000623424	0.274777	-0.300221	2.02
13.073	-0.196212	-0.000933527	0.294531	-0.319975	2.02
13.074	-0.195908	-0.00126335	0.314224	-0.339666	2.02
13.075	-0.195584	-0.00161284	0.333851	-0.359292	2.02
13.076	-0.19524	-0.00198191	0.353408	-0.378847	2.02
13.077	-0.194877	-0.00237051	0.372892	-0.398328	2.02
13.078	-0.194495	-0.00277854	0.392298	-0.417732	2.02
13.079	-0.194093	-0.00320594	0.411622	-0.437054	2.02
13.08	-0.193671	-0.00365262	0.430862	-0.45629	2.02
13.081	-0.193231	-0.00411849	0.450012	-0.475436	2.02
13.082	-0.192771	-0.00460346	0.46907	-0.494489	2.02
13.083	-0.192293	-0.00510744	0.48803	-0.513445	2.02
13.084	-0.191795	-0.00563032	0.50689	-0.532299	2.02
13.085	-0.191279	-0.006172	0.525645	-0.551049	2.02
13.086	-0.190744	-0.00673238	0.544293	-0.56969	2.02
13.087	-0.19019	-0.00731134	0.562828	-0.588218	2.02
13.088	-0.189618	-0.00790878	0.581248	-0.60663	2.02
13.089	-0.189028	-0.00852456	0.599548	-0.624922	2.02
13.09	-0.188419	-0.00915858	0.617725	-0.64309	2.02
13.091	-0.187793	-0.0098107	0.635776	-0.661132	2.02
13.092	-0.187148	-0.0104808	0.653696	-0.679042	2.02
13.093	-0.186485	-0.0111687	0.671482	-0.696817	2.02
13.094	-0.185805	-0.0118744	0.689131	-0.714454	2.02
13.095	-0.185107	-0.0125976	0.706639	-0.73195	2.02
13.096	-0.184392	-0.0133382	0.724002	-0.7493	2.02
13.097	-0.183659	-0.0140962	0.741217	-0.766502	2.02
13.098	-0.182909	-0.0148712	0.758281	-0.783551	2.02
13.099	-0.182143	-0.0156632	0.775189	-0.800444	2.02
13.1	-0.181359	-0.016472	0.79194	-0.817178	2.02
13.101	-0.180559	-0.0172975	0.808528	-0.83375	2.02
13.102	-0.179742	-0.0181395	0.824952	-0.850156	2.02
13.103	-0.178909	-0.0189978	0.841207	-0.866393	2.02
13.104	-0.17806	-0.0198722	0.857291	-0.882457	2.02
13.105	-0.177194	-0.0207626	0.8732	-0.898346	2.02
13.106	-0.176313	-0.0216688	0.888931	-0.914055	2.02
13.107	-0.175417	-0.0225907	0.90448	-0.929583	2.02
13.108	-0.174504	-0.0235279	0.919846	-0.944925	2.02
13.109	-0.173577	-0.0244805	0.935024	-0.960079	2.02
13.11	-0.172634	-0.025448	0.950011	-0.975041	2.02
13.111	-0.171677	-0.0264305	0.964805	-0.98981	2.02
